ensembl_gene_id,ensembl_transcript_id,refseq,chromosome_name
ENSG00000121644,ENST00000263831,NM_001297746,1
ENSG00000090487,ENST00000416889,NM_001127890,15
ENSG00000147642,ENST00000533171,NM_001099745,8
ENSG00000167526,ENST00000452368,NM_001243131,16
ENSG00000008311,ENST00000417368,NM_005763,7
ENSG00000147642,ENST00000533394,NM_001363032,8
ENSG00000167526,ENST00000393099,NM_033251,16
ENSG00000179304,ENST00000616419,NM_001321182,X
ENSG00000005238,ENST00000322813,NM_025182,9
ENSG00000179304,ENST00000593751,NM_001321178,X
ENSG00000179304,ENST00000593751,NM_001321179,X
ENSG00000179304,ENST00000593751,NM_001321188,X
ENSG00000179304,ENST00000416841,NM_001321181,X
ENSG00000179304,ENST00000416841,NM_001321180,X
ENSG00000179304,ENST00000416841,NM_001099684,X
ENSG00000171757,ENST00000446859,NM_001172779,3
ENSG00000171757,ENST00000446859,NM_001172780,3
ENSG00000179304,ENST00000509613,NM_001321186,X
ENSG00000179304,ENST00000509613,NM_001321183,X
ENSG00000179304,ENST00000509613,NM_001321187,X
ENSG00000117601,ENST00000367698,NM_001365052,1
ENSG00000117601,ENST00000367698,NM_000488,1
ENSG00000123569,ENST00000217926,NM_001002916,X
ENSG00000005238,ENST00000378557,NM_001317991,9
ENSG00000178252,ENST00000448293,NM_001320546,3
ENSG00000178252,ENST00000448293,NM_001320547,3
ENSG00000278644,ENST00000610440,NM_007144,CHR_HSCHR17_7_CTG4
ENSG00000109851,ENST00000524983,NM_001029865,11
ENSG00000101812,ENST00000355016,NM_001164416,X
ENSG00000115464,ENST00000398571,NM_014709,2
ENSG00000100307,ENST00000216133,NM_175709,22
ENSG00000100307,ENST00000216133,NM_001346743,22
ENSG00000138764,ENST00000316355,NM_004354,4
ENSG00000145335,ENST00000336904,NM_001146055,4
ENSG00000100307,ENST00000401405,NM_001346744,22
ENSG00000145335,ENST00000394986,NM_001146054,4
ENSG00000123836,ENST00000367080,NM_006212,1
ENSG00000145335,ENST00000394991,NM_000345,4
ENSG00000275397,ENST00000621143,NM_024308,CHR_HSCHR17_7_CTG4
ENSG00000163611,ENST00000295872,NM_001331078,3
ENSG00000163611,ENST00000295872,NM_144718,3
ENSG00000163611,ENST00000295872,NM_001331079,3
ENSG00000171757,ENST00000522830,NM_001363888,3
ENSG00000147642,ENST00000440310,NM_001099752,8
ENSG00000171757,ENST00000522526,NM_153353,3
ENSG00000147642,ENST00000408908,NM_001099748,8
ENSG00000123836,ENST00000367079,NM_001018053,1
ENSG00000147642,ENST00000408889,NM_001099746,8
ENSG00000147642,ENST00000422135,NM_001099744,8
ENSG00000147642,ENST00000433638,NM_001099750,8
ENSG00000067048,ENST00000336079,NM_004660,Y
ENSG00000067048,ENST00000336079,NM_001302552,Y
ENSG00000067048,ENST00000336079,NM_001122665,Y
ENSG00000276423,ENST00000621353,NM_013289,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000145335,ENST00000420646,NM_007308,4
ENSG00000274714,ENST00000611873,NM_001281971,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000274714,ENST00000611873,NM_001281972,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000100612,ENST00000557751,NM_001322281,14
ENSG00000180667,ENST00000315927,NM_018566,1
ENSG00000100612,ENST00000536410,NM_001322280,14
ENSG00000180667,ENST00000367084,NM_001276320,1
ENSG00000173572,ENST00000588751,NM_001321057,19
ENSG00000173572,ENST00000342929,NM_176810,19
ENSG00000188306,ENST00000340806,NM_001080460,3
ENSG00000178467,ENST00000383729,NM_177939,3
ENSG00000170523,ENST00000293670,NM_002282,12
ENSG00000176692,ENST00000649859,NM_005251,16
ENSG00000178467,ENST00000343546,NM_177938,3
ENSG00000182512,ENST00000331334,NM_016417,14
ENSG00000011485,ENST00000012443,NM_006247,19
ENSG00000011485,ENST00000012443,NM_001204284,19
ENSG00000176678,ENST00000320241,NM_005250,16
ENSG00000106617,ENST00000287878,NM_016203,7
ENSG00000167123,ENST00000372842,NM_001286760,9
ENSG00000106617,ENST00000418337,NM_024429,7
ENSG00000106617,ENST00000492843,NM_001304527,7
ENSG00000100612,ENST00000557185,NM_001322282,14
ENSG00000100612,ENST00000557185,NM_016029,14
ENSG00000275237,ENST00000622348,NM_001080772,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000181264,ENST00000375095,NM_001198671,11
ENSG00000181264,ENST00000375095,NM_001198672,11
ENSG00000181264,ENST00000375095,NM_001198673,11
ENSG00000181264,ENST00000375095,NM_001198675,11
ENSG00000167123,ENST00000372838,NM_016174,9
ENSG00000186566,ENST00000635257,NM_001304943,17
ENSG00000138772,ENST00000264908,NM_005139,4
ENSG00000135443,ENST00000257901,NM_002283,12
ENSG00000206530,ENST00000393845,NM_001164496,3
ENSG00000135443,ENST00000544265,NM_001300810,12
ENSG00000186566,ENST00000591680,NM_001304939,17
ENSG00000186566,ENST00000591680,NM_001304942,17
ENSG00000186566,ENST00000591680,NM_001304941,17
ENSG00000186566,ENST00000591680,NM_001304940,17
ENSG00000186566,ENST00000591680,NM_001002909,17
ENSG00000275237,ENST00000619946,NM_001080770,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1
ENSG00000181264,ENST00000314475,NM_001198670,11
ENSG00000268350,ENST00000617970,NM_001242491,X
ENSG00000108684,ENST00000225823,NM_183377,17
ENSG00000114248,ENST00000316428,NM_024727,3
ENSG00000106617,ENST00000476632,NM_001304531,7
ENSG00000146574,ENST00000316731,NM_198097,7
ENSG00000114248,ENST00000264676,NM_001277128,3
ENSG00000108684,ENST00000359872,NM_001094,17
ENSG00000181264,ENST00000529187,NM_174926,11
ENSG00000181264,ENST00000529187,NM_001198674,11
ENSG00000206530,ENST00000295868,NM_018338,3
ENSG00000114248,ENST00000523069,NM_001277127,3
ENSG00000058335,ENST00000558480,NM_001145648,15
ENSG00000177023,ENST00000316169,NM_001040702,8
ENSG00000126773,ENST00000317623,NM_022495,14
ENSG00000058335,ENST00000419573,NM_002891,15
ENSG00000148143,ENST00000277225,NM_001347997,9
ENSG00000148143,ENST00000277225,NM_021224,9
ENSG00000178057,ENST00000326912,NM_199074,3
ENSG00000126773,ENST00000406854,NM_001330177,14
ENSG00000187082,ENST00000335479,NM_001040704,8
ENSG00000058335,ENST00000394745,NM_153815,15
ENSG00000106617,ENST00000392801,NM_001040633,7
ENSG00000178057,ENST00000326925,NM_199069,3
ENSG00000213937,ENST00000445369,NM_020982,16
ENSG00000186599,ENST00000335510,NM_001040703,8
ENSG00000268350,ENST00000611661,NM_001242497,X
ENSG00000268350,ENST00000611661,NM_001242495,X
ENSG00000178057,ENST00000395458,NM_199073,3
ENSG00000174206,ENST00000311915,NM_001300940,12
ENSG00000178057,ENST00000451378,NM_199070,3
ENSG00000103375,ENST00000219660,NM_001169,16
ENSG00000174206,ENST00000398055,NM_152440,12
ENSG00000118495,ENST00000360537,NM_001289042,6
ENSG00000118495,ENST00000360537,NM_001289044,6
ENSG00000118495,ENST00000360537,NM_001317159,6
ENSG00000118495,ENST00000360537,NM_001317156,6
ENSG00000174206,ENST00000544871,NM_001300941,12
ENSG00000140153,ENST00000335263,NM_001353658,14
ENSG00000140153,ENST00000335263,NM_181291,14
ENSG00000140153,ENST00000335263,NM_001320130,14
ENSG00000189167,ENST00000345108,NM_001136571,13
ENSG00000140153,ENST00000322340,NM_001242415,14
ENSG00000105849,ENST00000222567,NM_001002926,7
ENSG00000143036,ENST00000446120,NM_001258342,1
ENSG00000106617,ENST00000652075,NM_001363698,7
ENSG00000154553,ENST00000284767,NM_014476,4
ENSG00000140153,ENST00000342702,NM_001353669,14
ENSG00000140153,ENST00000342702,NM_001353656,14
ENSG00000140153,ENST00000342702,NM_001353657,14
ENSG00000140153,ENST00000342702,NM_001242418,14
ENSG00000140153,ENST00000342702,NM_001353660,14
ENSG00000140153,ENST00000342702,NM_001353661,14
ENSG00000140153,ENST00000342702,NM_001353677,14
ENSG00000140153,ENST00000342702,NM_144574,14
ENSG00000140153,ENST00000342702,NM_001353676,14
ENSG00000140153,ENST00000342702,NM_001353674,14
ENSG00000140153,ENST00000342702,NM_001353678,14
ENSG00000140153,ENST00000556807,NM_001353662,14
ENSG00000140153,ENST00000556807,NM_001353675,14
ENSG00000140153,ENST00000556807,NM_001242416,14
ENSG00000140153,ENST00000556807,NM_001353680,14
ENSG00000140153,ENST00000556807,NM_001353663,14
ENSG00000140153,ENST00000556807,NM_001353666,14
ENSG00000140153,ENST00000556807,NM_001353664,14
ENSG00000140153,ENST00000556807,NM_001353665,14
ENSG00000242048,ENST00000462083,NM_001354885,7
ENSG00000154553,ENST00000284770,NM_001257963,4
ENSG00000196628,ENST00000356073,NM_003199,18
ENSG00000143036,ENST00000271227,NM_001258340,1
ENSG00000143036,ENST00000271227,NM_001114106,1
ENSG00000118495,ENST00000649307,NM_001080953,6
ENSG00000118495,ENST00000649307,NM_001317161,6
ENSG00000118495,ENST00000649307,NM_001289048,6
ENSG00000118495,ENST00000649307,NM_006718,6
ENSG00000118495,ENST00000649307,NM_001080952,6
ENSG00000118495,ENST00000649307,NM_001317162,6
ENSG00000140153,ENST00000299135,NM_001353681,14
ENSG00000140153,ENST00000299135,NM_001242414,14
ENSG00000196628,ENST00000636400,NM_001348218,18
ENSG00000107614,ENST00000377799,NM_001321006,10
ENSG00000107614,ENST00000377799,NM_001351221,10
ENSG00000107614,ENST00000377799,NM_001351219,10
ENSG00000107614,ENST00000377799,NM_001321007,10
ENSG00000107614,ENST00000377799,NM_004412,10
ENSG00000107614,ENST00000377799,NM_001351220,10
ENSG00000107614,ENST00000377799,NM_001351223,10
ENSG00000107614,ENST00000377799,NM_001351222,10
ENSG00000140153,ENST00000454394,NM_001242417,14
ENSG00000140153,ENST00000454394,NM_001353672,14
ENSG00000196628,ENST00000637169,NM_001348215,18
ENSG00000143036,ENST00000527077,NM_001258343,1
ENSG00000187033,ENST00000428432,NM_182610,3
ENSG00000187033,ENST00000335556,NM_001304366,3
ENSG00000140153,ENST00000556511,NM_001353659,14
ENSG00000140153,ENST00000556511,NM_181308,14
ENSG00000143036,ENST00000529450,NM_001258341,1
ENSG00000006327,ENST00000326577,NM_016639,16
ENSG00000118495,ENST00000354765,NM_001080954,6
ENSG00000118495,ENST00000354765,NM_001289046,6
ENSG00000154553,ENST00000284771,NM_001114107,4
ENSG00000179709,ENST00000291971,NM_176811,19
ENSG00000268350,ENST00000623782,NM_001242496,X
ENSG00000268350,ENST00000623782,NM_001242494,X
ENSG00000268350,ENST00000623782,NM_001242492,X
ENSG00000268350,ENST00000615092,NM_001242489,X
ENSG00000268350,ENST00000612915,NM_001242490,X
ENSG00000268350,ENST00000612915,NM_001242493,X
ENSG00000268350,ENST00000612915,NM_014138,X
ENSG00000164076,ENST00000488336,NM_001320147,3
ENSG00000189283,ENST00000492590,NM_002012,3
ENSG00000189283,ENST00000492590,NM_001354589,3
ENSG00000189283,ENST00000492590,NM_001354590,3
ENSG00000189283,ENST00000492590,NM_001166243,3
ENSG00000189283,ENST00000492590,NM_001320899,3
ENSG00000189283,ENST00000492590,NM_001320900,3
ENSG00000179709,ENST00000590542,NM_001317000,19
ENSG00000143036,ENST00000467909,NM_152369,1
ENSG00000143036,ENST00000467909,NM_001350223,1
ENSG00000168924,ENST00000302787,NM_012318,4
ENSG00000154553,ENST00000620787,NM_001257962,4
ENSG00000118495,ENST00000367572,NM_001317158,6
ENSG00000164076,ENST00000477224,NM_024046,3
ENSG00000118495,ENST00000625622,NM_001289049,6
ENSG00000118495,ENST00000625622,NM_001289045,6
ENSG00000143036,ENST00000532427,NM_001301079,1
ENSG00000140153,ENST00000424963,NM_001330228,14
ENSG00000140153,ENST00000424963,NM_001353667,14
ENSG00000118495,ENST00000647880,NM_001080955,6
ENSG00000118495,ENST00000647880,NM_001317160,6
ENSG00000118495,ENST00000647880,NM_001289041,6
ENSG00000118412,ENST00000551025,NM_012115,6
ENSG00000118412,ENST00000551025,NM_001137667,6
ENSG00000118412,ENST00000551025,NM_001137668,6
ENSG00000118495,ENST00000367571,NM_001317157,6
ENSG00000140992,ENST00000342085,NM_002613,16
ENSG00000118495,ENST00000417959,NM_001080956,6
ENSG00000116857,ENST00000367334,NM_001288569,1
ENSG00000116857,ENST00000367334,NM_016456,1
ENSG00000116857,ENST00000367334,NM_001288566,1
ENSG00000116857,ENST00000367334,NM_001288568,1
ENSG00000102854,ENST00000563941,NM_001177355,16
ENSG00000169402,ENST00000404077,NM_001099697,7
ENSG00000116857,ENST00000367333,NM_001288564,1
ENSG00000184697,ENST00000328796,NM_021195,16
ENSG00000140992,ENST00000441549,NM_001261816,16
ENSG00000102854,ENST00000545450,NM_005823,16
ENSG00000198838,ENST00000634891,NM_001036,15
ENSG00000140992,ENST00000268673,NM_031268,16
ENSG00000102854,ENST00000382862,NM_013404,16
ENSG00000116857,ENST00000367330,NM_001288567,1
ENSG00000116857,ENST00000367330,NM_001288565,1
ENSG00000198838,ENST00000415757,NM_001243996,15
ENSG00000176160,ENST00000323777,NM_001080439,17
ENSG00000116857,ENST00000367332,NM_001288570,1
ENSG00000116857,ENST00000367332,NM_001288571,1
ENSG00000140937,ENST00000394156,NM_001308392,16
ENSG00000180209,ENST00000322861,NM_001324459,16
ENSG00000180209,ENST00000322861,NM_001324458,16
ENSG00000180209,ENST00000322861,NM_013292,16
ENSG00000140937,ENST00000268603,NM_001797,16
ENSG00000180340,ENST00000315323,NM_001466,17
ENSG00000140937,ENST00000566827,NM_001330576,16
ENSG00000118495,ENST00000416623,NM_001289047,6
ENSG00000198793,ENST00000361445,NM_004958,1
ENSG00000118495,ENST00000437412,NM_001289038,6
ENSG00000118495,ENST00000437412,NM_001289037,6
ENSG00000118495,ENST00000437412,NM_001289040,6
ENSG00000118495,ENST00000437412,NM_001289039,6
ENSG00000118495,ENST00000444202,NM_001289043,6
ENSG00000118495,ENST00000444202,NM_001080951,6
ENSG00000142920,ENST00000294517,NM_052998,1
ENSG00000124217,ENST00000244051,NM_014484,20
ENSG00000100311,ENST00000331163,NM_002608,22
ENSG00000169252,ENST00000305988,NM_000024,5
ENSG00000182973,ENST00000331889,NM_001256741,3
ENSG00000156234,ENST00000286758,NM_006419,4
ENSG00000100311,ENST00000381551,NM_033016,22
ENSG00000139618,ENST00000544455,NM_000059,13
ENSG00000135355,ENST00000369352,NM_032602,6
ENSG00000165810,ENST00000376841,NM_001308245,5
ENSG00000109046,ENST00000262394,NM_001348350,17
ENSG00000109046,ENST00000262394,NM_015626,17
ENSG00000170525,ENST00000379789,NM_001323016,10
ENSG00000170525,ENST00000379789,NM_001145443,10
ENSG00000182973,ENST00000328834,NM_015442,3
ENSG00000087460,ENST00000313949,NM_001309861,20
ENSG00000090932,ENST00000356433,NM_203486,19
ENSG00000205129,ENST00000378850,NM_001114357,4
ENSG00000205129,ENST00000378850,NM_001346007,4
ENSG00000170525,ENST00000536985,NM_001282630,10
ENSG00000165810,ENST00000327705,NM_152547,5
ENSG00000026559,ENST00000371571,NM_002237,20
ENSG00000090932,ENST00000205143,NM_016941,19
ENSG00000230178,ENST00000456475,NM_001005224,5
ENSG00000109046,ENST00000348811,NM_134265,17
ENSG00000087460,ENST00000371075,NM_016592,20
ENSG00000171819,ENST00000376819,NM_021146,1
ENSG00000180096,ENST00000652617,NM_052838,16
ENSG00000180096,ENST00000652617,NM_001365977,16
ENSG00000170525,ENST00000360521,NM_001314063,10
ENSG00000155592,ENST00000328086,NM_001012981,16
ENSG00000170525,ENST00000379775,NM_001323017,10
ENSG00000170525,ENST00000379775,NM_004566,10
ENSG00000170525,ENST00000640683,NM_001363545,10
ENSG00000269743,ENST00000594199,NM_001012755,X
ENSG00000180329,ENST00000457422,NM_001099225,17
ENSG00000233087,ENST00000623617,NM_001077637,2
ENSG00000180329,ENST00000315286,NM_144609,17
ENSG00000142920,ENST00000373443,NM_001350398,1
ENSG00000142920,ENST00000373443,NM_001350400,1
ENSG00000142920,ENST00000373443,NM_001350401,1
ENSG00000142920,ENST00000373443,NM_001293562,1
ENSG00000142920,ENST00000373443,NM_001350399,1
ENSG00000142920,ENST00000373443,NM_001301823,1
ENSG00000142920,ENST00000373443,NM_001301824,1
ENSG00000142920,ENST00000373443,NM_001350402,1
ENSG00000142920,ENST00000373443,NM_001301826,1
ENSG00000143147,ENST00000367838,NM_153832,1
ENSG00000168229,ENST00000306051,NM_000953,14
ENSG00000173064,ENST00000377560,NM_001109662,12
ENSG00000168229,ENST00000553372,NM_001281469,14
ENSG00000186838,ENST00000335426,NM_182704,19
ENSG00000186838,ENST00000335426,NM_001350809,19
ENSG00000182973,ENST00000454516,NM_001256742,3
ENSG00000166707,ENST00000650639,NM_001143978,X
ENSG00000127329,ENST00000334414,NM_001109754,12
ENSG00000143147,ENST00000367836,NM_001349635,1
ENSG00000143147,ENST00000367836,NM_001267612,1
ENSG00000187689,ENST00000339336,NM_212557,4
ENSG00000143147,ENST00000367835,NM_001349633,1
ENSG00000143147,ENST00000367835,NM_001267610,1
ENSG00000143147,ENST00000367835,NM_001349632,1
ENSG00000143147,ENST00000367835,NM_001349634,1
ENSG00000142920,ENST00000373441,NM_001301825,1
ENSG00000187689,ENST00000504451,NM_001286731,4
ENSG00000127329,ENST00000550358,NM_001330204,12
ENSG00000143147,ENST00000546300,NM_001267614,1
ENSG00000175224,ENST00000529655,NM_001346353,11
ENSG00000175224,ENST00000529655,NM_001346349,11
ENSG00000175224,ENST00000529655,NM_001205121,11
ENSG00000175224,ENST00000529655,NM_001346356,11
ENSG00000180336,ENST00000409122,NM_001145080,17
ENSG00000143147,ENST00000271357,NM_001267611,1
ENSG00000168491,ENST00000393540,NM_001145411,4
ENSG00000143147,ENST00000539777,NM_001267613,1
ENSG00000143147,ENST00000537209,NM_001267609,1
ENSG00000137942,ENST00000370253,NM_017737,1
ENSG00000127329,ENST00000538708,NM_001206972,12
ENSG00000127329,ENST00000550857,NM_001206971,12
ENSG00000103264,ENST00000311635,NM_024735,16
ENSG00000182687,ENST00000329003,NM_003857,17
ENSG00000180035,ENST00000622647,NM_001214907,16
ENSG00000180035,ENST00000622647,NM_001324494,16
ENSG00000127329,ENST00000261266,NM_002837,12
ENSG00000137942,ENST00000271234,NM_001164473,1
ENSG00000149231,ENST00000646818,NM_024725,11
ENSG00000137942,ENST00000260506,NM_001024948,1
ENSG00000103264,ENST00000618298,NM_001282683,16
ENSG00000128849,ENST00000281282,NM_001252335,15
ENSG00000128849,ENST00000281282,NM_032866,15
ENSG00000168491,ENST00000307588,NM_152775,4
ENSG00000171487,ENST00000390649,NM_153447,19
ENSG00000180035,ENST00000320159,NM_152652,16
ENSG00000175224,ENST00000530500,NM_001346357,11
ENSG00000175224,ENST00000530500,NM_001346359,11
ENSG00000175224,ENST00000530500,NM_001346360,11
ENSG00000175224,ENST00000530500,NM_001346358,11
ENSG00000175224,ENST00000530500,NM_001205122,11
ENSG00000180035,ENST00000613509,NM_001214906,16
ENSG00000180035,ENST00000613509,NM_001214909,16
ENSG00000067992,ENST00000379162,NM_005391,X
ENSG00000149231,ENST00000645500,NM_001318736,11
ENSG00000176401,ENST00000326282,NM_152361,19
ENSG00000196628,ENST00000570287,NM_001348214,18
ENSG00000196628,ENST00000570287,NM_001243235,18
ENSG00000175224,ENST00000526508,NM_001346319,11
ENSG00000175224,ENST00000526508,NM_001346328,11
ENSG00000175224,ENST00000526508,NM_001346333,11
ENSG00000175224,ENST00000526508,NM_001346320,11
ENSG00000175224,ENST00000526508,NM_001346322,11
ENSG00000175224,ENST00000526508,NM_001346323,11
ENSG00000175224,ENST00000526508,NM_001346325,11
ENSG00000175224,ENST00000526508,NM_001346324,11
ENSG00000175224,ENST00000526508,NM_001346338,11
ENSG00000175224,ENST00000526508,NM_001346336,11
ENSG00000175224,ENST00000526508,NM_001346332,11
ENSG00000175224,ENST00000526508,NM_001346329,11
ENSG00000175224,ENST00000526508,NM_001346330,11
ENSG00000175224,ENST00000526508,NM_001346327,11
ENSG00000175224,ENST00000526508,NM_001346337,11
ENSG00000069702,ENST00000370399,NM_001195684,1
ENSG00000067992,ENST00000568479,NM_001142386,X
ENSG00000109536,ENST00000226798,NM_004477,4
ENSG00000175224,ENST00000524625,NM_001346350,11
ENSG00000175224,ENST00000524625,NM_001346348,11
ENSG00000175224,ENST00000524625,NM_001346344,11
ENSG00000175224,ENST00000524625,NM_001346346,11
ENSG00000175224,ENST00000524625,NM_001346352,11
ENSG00000175224,ENST00000524625,NM_001346342,11
ENSG00000175224,ENST00000524625,NM_001346351,11
ENSG00000175224,ENST00000524625,NM_014741,11
ENSG00000175224,ENST00000524625,NM_001346355,11
ENSG00000175224,ENST00000524625,NM_001346354,11
ENSG00000196628,ENST00000354452,NM_001083962,18
ENSG00000125384,ENST00000245457,NM_000956,14
ENSG00000187742,ENST00000375807,NM_024077,9
ENSG00000187742,ENST00000375807,NM_001354697,9
ENSG00000187742,ENST00000375807,NM_001354696,9
ENSG00000187742,ENST00000375807,NM_001354698,9
ENSG00000187742,ENST00000375807,NM_001282688,9
ENSG00000149231,ENST00000530106,NM_001318737,11
ENSG00000196628,ENST00000568673,NM_001348217,18
ENSG00000172824,ENST00000540947,NM_173815,16
ENSG00000069702,ENST00000465892,NM_001195683,1
ENSG00000187742,ENST00000339901,NM_001282689,9
ENSG00000196628,ENST00000457482,NM_001243234,18
ENSG00000175224,ENST00000359513,NM_001346321,11
ENSG00000175224,ENST00000359513,NM_001346331,11
ENSG00000175224,ENST00000359513,NM_001346326,11
ENSG00000175224,ENST00000359513,NM_001142673,11
ENSG00000175224,ENST00000359513,NM_001346340,11
ENSG00000175224,ENST00000359513,NM_001346334,11
ENSG00000175224,ENST00000359513,NM_001205120,11
ENSG00000175224,ENST00000359513,NM_001346335,11
ENSG00000156831,ENST00000520866,NM_001349487,8
ENSG00000149231,ENST00000652261,NM_001363594,11
ENSG00000196628,ENST00000543082,NM_001243231,18
ENSG00000196628,ENST00000543082,NM_001348211,18
ENSG00000260456,ENST00000253461,NM_001195125,16
ENSG00000171204,ENST00000358867,NM_018480,11
ENSG00000175224,ENST00000528494,NM_001346315,11
ENSG00000175224,ENST00000528494,NM_001346314,11
ENSG00000175224,ENST00000528494,NM_001346312,11
ENSG00000175224,ENST00000528494,NM_001346313,11
